date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202136,LU,hospital,3409,location,416347,75871,NA,0.294,29.4,16.5,0.82,18.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,LU,hospital,3832,location,416347,79703,NA,0.326,32.6,16.900000000000002,0.92,19.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,LU,hospital,3268,location,416347,82971,NA,0.315,31.5,17.2,0.78,19.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,LU,hospital,2899,location,416347,85870,NA,0.368,36.8,17.5,0.7,20.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,LU,hospital,2565,location,416347,88435,NA,0.291,29.099999999999998,17.7,0.62,21.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,LU,hospital,3129,location,416347,91564,NA,0.341,34.1,18,0.75,21.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,LU,hospital,1846,location,416347,93410,NA,0.235,23.5,18.099999999999998,0.44,22.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,LU,hospital,1328,location,416347,94738,NA,0.298,29.799999999999997,18.2,0.32,22.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,LU,hospital,1268,location,416347,96006,NA,0.347,34.699999999999996,18.3,0.3,23.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,LU,hospital,3843,location,416347,99849,NA,0.52,52,18.8,0.92,23.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,LU,hospital,2522,location,416347,102371,NA,0.187,18.7,18.8,0.61,24.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,LU,other,604,location,416347,604,NA,0.998,99.8,99.8,0.15,0.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,LU,other,546,location,416347,1150,NA,0.996,99.6,99.7,0.13,0.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,LU,other,3160,location,416347,4310,NA,0.932,93.2,94.89999999999999,0.76,1.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,LU,other,2620,location,416347,6930,NA,0.698,69.8,83.6,0.63,1.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,LU,other,261,location,416347,7191,NA,0.062,6.2,57.699999999999996,0.06,1.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,LU,other,2899,location,416347,10090,NA,0.4,40,51.2,0.7,2.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,LU,other,2582,location,416347,12672,NA,0.839,83.89999999999999,55.60000000000001,0.62,3.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,LU,other,3346,location,416347,16018,NA,0.79,79,59.3,0.8,3.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,LU,other,1200,location,416347,17218,NA,0.204,20.4,52.300000000000004,0.29,4.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,LU,other,2506,location,416347,19724,NA,0.317,31.7,48.3,0.6,4.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,LU,other,4379,location,416347,24103,NA,0.534,53.400000000000006,49.2,1.05,5.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,LU,other,1110,location,416347,25213,NA,0.205,20.5,46.300000000000004,0.27,6.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,LU,other,1657,location,416347,26870,NA,0.24,24,43.8,0.4,6.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,LU,other,2232,location,416347,29102,NA,0.231,23.1,41,0.54,6.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,LU,other,1846,location,416347,30948,NA,0.217,21.7,38.9,0.44,7.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,LU,other,140,location,416347,31088,NA,0.016,1.6,35.199999999999996,0.03,7.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,LU,other,849,location,416347,31937,NA,0.081,8.1,32.300000000000004,0.2,7.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,LU,other,271,location,416347,32208,NA,0.017,1.7000000000000002,28.1,0.07,7.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
