sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
male,all,NW,202144,1717,133,1584,31175,7.7,-0.2999999999999998,6.5,0.459,45.9,22298,7700.24,139810.75,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,346,1551.71,25.2,1.1999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,OW,202144,514,134,380,20294,26.1,13.8,11.1,0.418,41.8,19268,2667.64,105324.89,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,51,264.69,11,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,SG,202144,4181,971,3210,243287,23.2,4,12.5,0.446,44.6,258108,1619.86,94257.83,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,432,167.37,11.5,1.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,SH,202144,641,116,525,43552,18.1,4.600000000000001,8.5,0.477,47.699999999999996,41162,1557.26,105806.33,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,137,332.83,27.2,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,SO,202144,5424,294,5130,199576,5.4,2.1000000000000005,6.4,0.498,49.8,138626,3912.69,143967.22,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,440,317.4,8.8,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,SZ,202144,2035,437,1598,89428,21.5,2.3000000000000007,10.6,0.483,48.3,83109,2448.59,107603.27,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,579,696.67,39.8,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,TG,202144,2795,480,2315,137236,17.2,3.1999999999999993,10.2,0.468,46.800000000000004,142527,1961.03,96287.72,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,575,403.43,25.9,-0.09999999999999432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,TI,202144,2049,148,1901,203843,7.2,4,8.9,0.451,45.1,170830,1199.44,119325.06,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-788,-461.28,-27.8,-1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,UR,202144,1759,58,1701,42817,3.3,1.4999999999999998,5.2,0.45,45,18768,9372.34,228138.32,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,29,154.52,1.7,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,VD,202144,6443,458,5985,587860,7.1,-0.10000000000000053,8.5,0.457,45.7,400217,1609.88,146885.31,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,361,90.2,5.9,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,VS,202144,2501,234,2267,215713,9.4,2.3000000000000007,10.1,0.483,48.3,172955,1446.04,124722.04,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-596,-344.6,-19.2,-3.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,ZG,202144,1822,166,1656,115813,9.1,2.6999999999999993,5.4,0.517,51.7,65227,2793.32,177553.77,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-86,-131.85,-4.5,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,ZH,202144,13595,1535,12060,1020669,11.3,2.3000000000000007,7.8,0.481,48.1,774299,1755.78,131818.46,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,2266,292.65,20,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,AG,202144,7034,693,6341,391340,9.9,1.700000000000001,8.5,0.518,51.800000000000004,345258,2037.32,113347.12,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,1666,482.54,31,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,AI,202144,141,51,90,11511,36.2,3.5,9.7,0.518,51.800000000000004,7932,1777.61,145121.03,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-6,-75.64,-4.1,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,AR,202144,569,135,434,28210,23.7,1.5999999999999979,11.1,0.563,56.3,27426,2074.67,102858.6,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,89,324.51,18.5,4.499999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,BE,202144,14104,1293,12811,629312,9.2,2.8999999999999995,7.3,0.545,54.50000000000001,530832,2656.96,118552.01,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,2947,555.17,26.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,BL,202144,7178,333,6845,244206,4.6,1.0999999999999996,5.1,0.532,53.2,148202,4843.39,164779.15,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,681,459.51,10.5,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,BS,202144,5830,220,5610,203656,3.8,1.4,4.5,0.526,52.6,101114,5765.77,201412.27,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,618,611.19,11.9,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,FL,202144,391,50,341,42461,12.8,8.8,4.8,0.474,47.4,19687,1986.08,215680.4,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-204,-1036.22,-34.3,-6.300000000000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,FR,202144,3189,237,2952,200591,7.4,1.3000000000000007,10.2,0.553,55.300000000000004,162511,1962.33,123432.26,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-134,-82.45,-4,1.3000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,GE,202144,7562,420,7142,513596,5.6,0.2999999999999998,8.4,0.545,54.50000000000001,261023,2897.06,196762.74,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,699,267.79,10.2,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,GL,202144,544,73,471,25555,13.4,7,9.7,0.5,50,20226,2689.61,126347.28,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,104,514.19,23.6,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,GR,202144,3129,366,2763,170402,11.7,1.3999999999999986,5.7,0.537,53.7,99807,3135.05,170731.51,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,856,857.65,37.7,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,JU,202144,368,46,322,39357,12.5,4,12.3,0.524,52.400000000000006,37235,988.32,105698.94,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,49,131.6,15.4,0.30000000000000426,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,LU,202144,4024,502,3522,220586,12.5,3.5,9.7,0.53,53,208765,1927.53,105662.35,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,388,185.86,10.7,0.09999999999999432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,NE,202144,1336,116,1220,113296,8.7,1.0999999999999996,10,0.559,55.900000000000006,89710,1489.24,126291.38,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,236,263.07,21.5,-0.6999999999999886,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,NW,202144,2020,139,1881,33382,6.9,0.3000000000000007,6.3,0.54,54,21222,9518.42,157299.03,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,327,1540.85,19.3,-1.3000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,OW,202144,716,119,597,23638,16.6,8.100000000000001,10.2,0.582,58.199999999999996,18840,3800.42,125467.09,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,77,408.7,12.1,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,SG,202144,5175,1013,4162,277368,19.6,4.300000000000001,11.7,0.552,55.2,256396,2018.36,108179.53,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,177,69.03,3.5,-1.8999999999999915,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,SH,202144,701,105,596,45173,15,1.8000000000000007,8.2,0.522,52.2,41945,1671.24,107695.79,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,193,460.13,38,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,SO,202144,5455,283,5172,202956,5.2,2.2,6.3,0.501,50.1,138836,3929.1,146183.99,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,334,240.58,6.5,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,SZ,202144,2170,456,1714,88702,21,1.3999999999999986,10.8,0.516,51.6,79048,2745.17,112212.83,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,575,727.41,36.1,-0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,TG,202144,3169,450,2719,153621,14.2,2.3999999999999986,9.5,0.531,53.1,140382,2257.41,109430.7,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,657,468.01,26.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,TI,202144,2491,166,2325,227884,6.7,3.6,8.4,0.548,54.800000000000004,180156,1382.69,126492.6,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-784,-435.18,-23.9,1.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,UR,202144,2151,70,2081,48680,3.3,1.9,4.7,0.55,55.00000000000001,18051,11916.24,269680.35,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,98,542.91,4.8,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,VD,202144,7644,480,7164,638114,6.3,0.20000000000000018,8.4,0.542,54.2,414545,1843.95,153931.18,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,359,86.6,4.9,-0.30000000000000426,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,VS,202144,2676,222,2454,221600,8.3,2.000000000000001,10.6,0.517,51.7,175548,1524.37,126233.28,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-168,-95.7,-5.9,3.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,ZG,202144,1699,164,1535,112061,9.7,4.1,5.3,0.482,48.199999999999996,63567,2672.77,176288.01,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-134,-210.8,-7.3,-0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
female,all,ZH,202144,14435,1601,12834,1078058,11.1,2.5,7.5,0.511,51.1,779124,1852.72,138367.96,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,1768,226.92,14,-1.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,AG,202144,13,1,12,318,7.7,-25.599999999999998,6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,4,NA,44.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,AI,202144,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,AR,202144,0,0,NA,8,NA,NA,12.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,BE,202144,19,1,18,860,5.3,5.3,4.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,5,NA,35.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,BL,202144,18,0,18,397,0,0,0.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-1,NA,-5.3,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,BS,202144,18,0,18,1443,0,0,2.4,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-1,NA,-5.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,FL,202144,0,0,NA,4,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,FR,202144,0,0,NA,57,NA,NA,5.3,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,GE,202144,4,0,4,317,0,0,3.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-9,NA,-69.2,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,GL,202144,3,0,3,23,0,0,8.7,0.003,0.3,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,2,NA,200,0.19999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,GR,202144,5,0,5,57,0,0,3.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,2,NA,66.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,JU,202144,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,LU,202144,4,0,4,639,0,-22.2,1.1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-5,NA,-55.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,NE,202144,3,0,3,178,0,0,0.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,0,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,NW,202144,1,0,1,14,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,OW,202144,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,SG,202144,11,0,11,118,0,-11.1,5.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,2,NA,22.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,SH,202144,1,0,1,14,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,1,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,SO,202144,13,0,13,401,0,0,2.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,9,NA,225,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,SZ,202144,4,3,1,55,75,NA,10.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,4,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,TG,202144,2,2,0,73,100,100,5.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,1,NA,100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,TI,202144,7,0,7,281,0,-5.3,0.4,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-12,NA,-63.2,-0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,UR,202144,0,0,NA,6,NA,NA,16.7,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,VD,202144,4,0,4,1450,0,0,3.9,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,1,NA,33.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,VS,202144,2,0,2,481,0,0,1.5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,-2,NA,-50,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,ZG,202144,1,0,1,43,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
unknown,all,ZH,202144,222,0,222,1678,0,0,2.5,0.008,0.8,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-44,85,NA,62,0.20000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
male,all,AG,202145,7490,957,6533,384111,12.8,2,8.8,0.479,47.9,348814,2147.28,110119.15,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,952,272.93,14.6,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,AI,202145,172,46,126,10474,26.7,-8.400000000000002,11.2,0.509,50.9,8361,2057.17,125272.1,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,41,490.37,31.3,2.700000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,AR,202145,603,192,411,26129,31.8,2.3000000000000007,11.9,0.439,43.9,27883,2162.61,93709.43,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,162,581,36.7,0.19999999999999574,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,BE,202145,15355,1730,13625,583994,11.3,1.8000000000000007,7.7,0.447,44.7,512300,2997.27,113994.53,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,3601,702.91,30.6,-0.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,BL,202145,6773,448,6325,226292,6.6,1.6999999999999993,5.7,0.465,46.5,142767,4744.09,158504.42,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,486,340.41,7.7,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,BS,202145,5953,345,5608,192874,5.8,1.7000000000000002,4.8,0.455,45.5,95621,6225.62,201706.74,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,716,748.79,13.7,-1.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,FL,202145,589,88,501,32118,14.9,1.0999999999999996,6.2,0.516,51.6,19368,3041.1,165830.24,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,155,800.29,35.7,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,FR,202145,2962,320,2642,190014,10.8,3.200000000000001,10.2,0.462,46.2,162985,1817.35,116583.73,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,381,233.77,14.8,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,GE,202145,6992,498,6494,465080,7.1,1.0999999999999996,8.5,0.465,46.5,245320,2850.15,189580.96,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,684,278.81,10.8,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,GL,202145,633,86,547,24710,13.6,1.4000000000000004,9.5,0.485,48.5,20625,3069.09,119806.06,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,91,441.21,16.8,-1.2999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,GR,202145,3283,561,2722,189052,17.1,2.700000000000001,5.6,0.453,45.300000000000004,100289,3273.54,188507.21,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,593,591.29,22,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,JU,202145,432,47,385,32972,10.9,2.8000000000000007,12.6,0.461,46.1,36474,1184.41,90398.64,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,98,268.69,29.3,-1.499999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,LU,202145,4345,686,3659,209243,15.8,2.1000000000000014,10.1,0.457,45.7,207582,2093.15,100800.17,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,778,374.79,21.8,-1.2999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,NE,202145,1309,107,1202,101738,8.2,-1.700000000000001,10,0.441,44.1,86184,1518.84,118047.43,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,259,300.52,24.7,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,NW,202145,1853,170,1683,33028,9.2,1.4999999999999991,6.6,0.456,45.6,22298,8310.16,148120.91,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,136,609.92,7.9,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,OW,202145,545,104,441,20839,19.1,-7,11.3,0.44,44,19268,2828.52,108153.41,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,31,160.88,6,2.200000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,SG,202145,5742,1508,4234,249029,26.3,3.1000000000000014,12.9,0.45,45,258108,2224.65,96482.48,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,1561,604.79,37.3,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,SH,202145,852,155,697,44404,18.2,0.09999999999999787,8.7,0.449,44.9,41162,2069.87,107876.2,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,211,512.61,32.9,-2.799999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,SO,202145,5915,396,5519,205491,6.7,1.2999999999999998,6.4,0.475,47.5,138626,4266.88,148234.1,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,491,354.19,9.1,-2.299999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,SZ,202145,2596,541,2055,92024,20.8,-0.6999999999999993,10.9,0.451,45.1,83109,3123.61,110726.88,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,561,675.02,27.6,-3.1999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,TG,202145,3481,808,2673,140717,23.2,6,10.6,0.452,45.2,142527,2442.34,98730.07,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,686,481.31,24.5,-1.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,TI,202145,2503,220,2283,206346,8.8,1.6000000000000005,8.9,0.462,46.2,170830,1465.2,120790.26,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,454,265.76,22.2,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,UR,202145,1856,90,1766,44673,4.8,1.5,5.2,0.45,45,18768,9889.17,238027.49,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,97,516.83,5.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,VD,202145,6724,533,6191,594584,7.9,0.8000000000000007,8.5,0.452,45.2,400217,1680.09,148565.4,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,281,70.21,4.4,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,VS,202145,3249,333,2916,218962,10.2,0.7999999999999989,10.1,0.485,48.5,172955,1878.52,126600.56,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,748,432.48,29.9,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,ZG,202145,2081,251,1830,117894,12.1,3,5.5,0.486,48.6,65227,3190.4,180744.17,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,259,397.08,14.2,-3.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
male,all,ZH,202145,16214,2206,14008,1036883,13.6,2.299999999999999,7.9,0.466,46.6,774299,2094.02,133912.48,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,2619,338.24,19.3,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,all,AG,202145,8145,969,7176,399485,11.9,2,8.6,0.521,52.1,345258,2359.11,115706.23,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,1111,321.79,15.8,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,all,AI,202145,166,51,115,11677,30.7,-5.5000000000000036,10,0.491,49.1,7932,2092.79,147213.82,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,25,315.18,17.7,-2.700000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,all,AR,202145,769,204,565,28979,26.5,2.8000000000000007,11.5,0.56,56.00000000000001,27426,2803.91,105662.51,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,200,729.24,35.1,-0.29999999999999005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,all,BE,202145,19013,1827,17186,648325,9.6,0.40000000000000036,7.4,0.553,55.300000000000004,530832,3581.74,122133.74,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,4909,924.78,34.8,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
female,all,BL,202145,7791,470,7321,251997,6,1.4000000000000004,5.1,0.534,53.400000000000006,148202,5257.01,170036.17,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-45,613,413.62,8.5,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
