nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-20,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202022,26341,205,26136,26341,0.8,NA,0.8,1,100,8670300,303.81,303.81,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-22,26341,303.81,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202023,25652,154,25498,51993,0.6,-0.20000000000000007,0.7,1,100,8670300,295.86,599.67,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-23,-689,-7.95,-2.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202024,35716,221,35495,87709,0.6,0,0.7,1,100,8670300,411.93,1011.6,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-24,10064,116.07,39.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202025,48257,203,48054,135966,0.4,-0.19999999999999996,0.6,1,100,8670300,556.58,1568.18,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-25,12541,144.65,35.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202026,57314,393,56921,193280,0.7,0.29999999999999993,0.6,1,100,8670300,661.04,2229.22,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-26,9057,104.46,18.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202027,69894,751,69143,263174,1.1,0.40000000000000013,0.7,1,100,8670300,806.13,3035.35,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-27,12580,145.09,21.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202028,49434,766,48668,312608,1.5,0.3999999999999999,0.9,1,100,8670300,570.15,3605.5,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-28,-20460,-235.98,-29.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202029,42567,841,41726,355175,2,0.5,1,1,100,8670300,490.95,4096.46,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-29,-6867,-79.2,-13.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202030,35528,921,34607,390703,2.6,0.6000000000000001,1.1,1,100,8670300,409.77,4506.22,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-30,-7039,-81.18,-16.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202031,37358,1311,36047,428061,3.5,0.8999999999999999,1.3,1,100,8670300,430.87,4937.1,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-31,1830,21.1,5.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202032,38688,1267,37421,466749,3.3,-0.20000000000000018,1.5,1,100,8670300,446.21,5383.31,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-32,1330,15.34,3.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202033,41686,1691,39995,508435,4.1,0.7999999999999998,1.7,1,100,8670300,480.79,5864.1,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-33,2998,34.58,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202034,57492,2083,55409,565927,3.6,-0.49999999999999956,1.9,1,100,8670300,663.09,6527.19,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-34,15806,182.3,37.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202035,73382,2293,71089,639309,3.1,-0.5,2,1,100,8670300,846.36,7373.55,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-35,15890,183.27,27.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH,202036,87130,2700,84430,726439,3.1,0,2.2,1,100,8670300,1004.92,8378.48,COVID19Test,,2021-11-26_07-48-10,isoweek,2020-36,13748,158.56,18.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
