date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202118,female,partially_vaccinated,16,201,570614,2.8,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,female,not_vaccinated,88,1332,3179943,2.77,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,female,unknown,5063,76789,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,male,fully_vaccinated,14,154,506228,2.77,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,male,partially_vaccinated,23,185,508888,4.52,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,male,not_vaccinated,88,1637,3306851,2.66,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,male,unknown,5012,75802,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,unknown,fully_vaccinated,0,0,185,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,unknown,partially_vaccinated,0,0,278,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202118,unknown,unknown,4,47,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,female,fully_vaccinated,17,235,738509,2.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,female,partially_vaccinated,15,216,612653,2.45,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,female,not_vaccinated,64,1396,3036226,2.11,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,female,unknown,3829,80618,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,male,fully_vaccinated,9,163,595952,1.51,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,male,partially_vaccinated,11,196,562982,1.95,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,male,not_vaccinated,64,1701,3163033,2.02,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,male,unknown,3839,79641,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,unknown,fully_vaccinated,0,0,221,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,unknown,partially_vaccinated,0,0,314,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202119,unknown,unknown,5,52,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,female,fully_vaccinated,24,259,878574,2.73,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,female,partially_vaccinated,10,226,631180,1.58,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,female,not_vaccinated,64,1460,2877634,2.22,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,female,unknown,3621,84239,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,male,fully_vaccinated,15,178,721284,2.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,male,partially_vaccinated,13,209,597963,2.17,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,male,not_vaccinated,61,1762,3002720,2.03,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,male,unknown,3545,83186,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,unknown,fully_vaccinated,0,0,276,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,unknown,partially_vaccinated,0,0,331,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202120,unknown,unknown,2,54,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,female,fully_vaccinated,21,280,1023190,2.05,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,female,partially_vaccinated,11,237,627969,1.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,female,not_vaccinated,34,1494,2736229,1.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,female,unknown,2511,86750,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,male,fully_vaccinated,13,191,852004,1.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,male,partially_vaccinated,4,213,620183,0.64,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,male,not_vaccinated,44,1806,2849780,1.54,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,male,unknown,2478,85664,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,unknown,fully_vaccinated,1,1,341,293.26,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,unknown,partially_vaccinated,0,0,361,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202121,unknown,unknown,2,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
