date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-09-05,CHFL,2657,8709355,9782784,0.03,0.27,112.33,23237.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-06,CHFL,23438,8709355,9806222,0.27,0.28,112.59,24119,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-07,CHFL,25846,8709355,9832068,0.3,0.3,112.89,25718.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-08,CHFL,33159,8709355,9865227,0.38,0.31,113.27,27219.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-09,CHFL,34393,8709355,9899620,0.39,0.32,113.67,27465.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-10,CHFL,44005,8709355,9943625,0.51,0.33,114.17,28850.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-11,CHFL,27040,8709355,9970665,0.31,0.35,114.48,30271,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-12,CHFL,4376,8709355,9975041,0.05,0.36,114.53,31530.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-13,CHFL,33137,8709355,10008178,0.38,0.37,114.91,32121.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-14,CHFL,35787,8709355,10043965,0.41,0.37,115.32,32194.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-15,CHFL,41975,8709355,10085940,0.48,0.36,115.81,31754.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-16,CHFL,38533,8709355,10124473,0.44,0.36,116.25,31633,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-17,CHFL,44511,8709355,10168984,0.51,0.36,116.76,31004.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-18,CHFL,23965,8709355,10192949,0.28,0.35,117.03,30546,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-19,CHFL,3523,8709355,10196472,0.04,0.34,117.07,29512.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-20,CHFL,28740,8709355,10225212,0.33,0.33,117.4,28997,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-21,CHFL,32575,8709355,10257787,0.37,0.32,117.78,28059.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-22,CHFL,34739,8709355,10292526,0.4,0.32,118.18,27907.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-23,CHFL,34926,8709355,10327452,0.4,0.32,118.58,27865.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-24,CHFL,37951,8709355,10365403,0.44,0.32,119.01,27558.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-25,CHFL,22899,8709355,10388302,0.26,0.31,119.28,26591.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-26,CHFL,3229,8709355,10391531,0.04,0.3,119.31,25996.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-27,CHFL,26590,8709355,10418121,0.31,0.29,119.62,25000.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-28,CHFL,25806,8709355,10443927,0.3,0.28,119.92,24238.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-29,CHFL,30577,8709355,10474504,0.35,0.27,120.27,23487.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-09-30,CHFL,27951,8709355,10502455,0.32,0.27,120.59,23513.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-01,CHFL,32619,8709355,10535074,0.37,0.27,120.96,23287.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-02,CHFL,17643,8709355,10552717,0.2,0.26,121.17,23081.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-03,CHFL,3407,8709355,10556124,0.04,0.26,121.2,22908.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-04,CHFL,25009,8709355,10581133,0.29,0.26,121.49,22805.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-05,CHFL,24363,8709355,10605496,0.28,0.26,121.77,22980.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-06,CHFL,29370,8709355,10634866,0.34,0.27,122.11,23377.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-07,CHFL,27228,8709355,10662094,0.31,0.27,122.42,23357,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-08,CHFL,33841,8709355,10695935,0.39,0.27,122.81,23398.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-09,CHFL,20423,8709355,10716358,0.23,0.27,123.04,23604.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-10,CHFL,3265,8709355,10719623,0.04,0.28,123.08,24084,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-11,CHFL,25298,8709355,10744921,0.29,0.28,123.37,24354.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-12,CHFL,25805,8709355,10770726,0.3,0.28,123.67,24649.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-13,CHFL,32728,8709355,10803454,0.38,0.28,124.04,24324.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-14,CHFL,29120,8709355,10832574,0.33,0.28,124.38,24122.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-15,CHFL,35910,8709355,10868484,0.41,0.27,124.79,23881.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-16,CHFL,18148,8709355,10886632,0.21,0.27,125,23676.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-17,CHFL,1850,8709355,10888482,0.02,0.26,125.02,22877.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-18,CHFL,23612,8709355,10912094,0.27,0.25,125.29,22063.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-19,CHFL,24370,8709355,10936464,0.28,0.24,125.57,20696.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-20,CHFL,27131,8709355,10963595,0.31,0.23,125.88,20226.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-21,CHFL,23425,8709355,10987020,0.27,0.23,126.15,20204.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-22,CHFL,26340,8709355,11013360,0.3,0.22,126.45,19229.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-23,CHFL,14856,8709355,11028216,0.17,0.21,126.62,18256.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-24,CHFL,1695,8709355,11029911,0.02,0.2,126.64,17214.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-25,CHFL,16790,8709355,11046701,0.19,0.19,126.84,16174.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-26,CHFL,17556,8709355,11064257,0.2,0.18,127.04,15298.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-27,CHFL,19841,8709355,11084098,0.23,0.17,127.27,14409.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-28,CHFL,16143,8709355,11100241,0.19,0.16,127.45,14260,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-29,CHFL,20209,8709355,11120450,0.23,0.15,127.68,13163.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-30,CHFL,8632,8709355,11129082,0.1,0.14,127.78,12563.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-10-31,CHFL,649,8709355,11129731,0.01,0.14,127.79,11889.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-01,CHFL,9116,8709355,11138847,0.1,0.13,127.9,11349.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-02,CHFL,13352,8709355,11152199,0.15,0.12,128.05,10792.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-03,CHFL,15123,8709355,11167322,0.17,0.12,128.22,10799.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-04,CHFL,12363,8709355,11179685,0.14,0.12,128.36,10775.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-05,CHFL,16314,8709355,11195999,0.19,0.13,128.55,11578.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-06,CHFL,8679,8709355,11204678,0.1,0.13,128.65,11399.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-07,CHFL,481,8709355,11205159,0.01,NA,128.66,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-08,CHFL,14738,8709355,11219897,0.17,NA,128.83,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-11-09,CHFL,12097,8709355,11231994,0.14,NA,128.96,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-21,FL,0,39055,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-22,FL,0,39055,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-23,FL,0,39055,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-24,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-25,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-26,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-27,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-28,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-29,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-30,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2020-12-31,FL,0,39055,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-01,FL,0,39055,0,0,0,0,0.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-02,FL,0,39055,0,0,0,0,0.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-03,FL,0,39055,0,0,0,0,0.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-04,FL,2,39055,2,0.01,0,0.01,0.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-05,FL,0,39055,2,0,0,0.01,0.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-06,FL,3,39055,5,0.01,0,0.01,0.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-07,FL,1,39055,6,0,0,0.02,0.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-08,FL,0,39055,6,0,0,0.02,0.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-09,FL,0,39055,6,0,0,0.02,1.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-10,FL,0,39055,6,0,0,0.02,0.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-11,FL,0,39055,6,0,0,0.02,0.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-12,FL,5,39055,11,0.01,0,0.03,0.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-13,FL,0,39055,11,0,0,0.03,0.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-14,FL,0,39055,11,0,0,0.03,0.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-15,FL,0,39055,11,0,0.04,0.03,15.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-16,FL,0,39055,11,0,0.07,0.03,25.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-17,FL,0,39055,11,0,0.09,0.03,33.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-18,FL,105,39055,116,0.27,0.11,0.3,43.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-19,FL,75,39055,191,0.19,0.12,0.49,47.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-20,FL,56,39055,247,0.14,0.12,0.63,47.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-21,FL,66,39055,313,0.17,0.12,0.8,47.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-22,FL,30,39055,343,0.08,0.11,0.88,43.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-23,FL,0,39055,343,0,0.1,0.88,38.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
2021-01-24,FL,0,39055,343,0,0.08,0.88,30.86,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
