date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202109,40 - 49,fully_vaccinated,0,0,19723,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,partially_vaccinated,0,0,18297,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,not_vaccinated,0,3,1168885,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,40 - 49,unknown,0,4,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,fully_vaccinated,0,0,30854,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,partially_vaccinated,0,0,30531,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,not_vaccinated,2,5,1244158,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,50 - 59,unknown,1,10,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,fully_vaccinated,0,0,31933,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,partially_vaccinated,0,0,33021,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,not_vaccinated,6,26,907323,0.66,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,60 - 69,unknown,2,38,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,fully_vaccinated,0,1,98761,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,partially_vaccinated,1,5,81755,1.22,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,not_vaccinated,3,56,559397,0.54,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,70 - 79,unknown,14,75,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,fully_vaccinated,0,3,136607,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,partially_vaccinated,2,40,91666,2.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,not_vaccinated,14,150,231625,6.04,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,80+,unknown,19,261,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202109,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,fully_vaccinated,0,0,25,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,partially_vaccinated,0,0,14,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,not_vaccinated,0,0,880548,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,fully_vaccinated,0,0,1432,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,partially_vaccinated,0,0,1363,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,not_vaccinated,0,0,850580,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,fully_vaccinated,0,0,10513,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,partially_vaccinated,0,0,10655,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,not_vaccinated,0,0,1021449,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,fully_vaccinated,0,0,16469,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,partially_vaccinated,0,0,16131,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,not_vaccinated,0,0,1215640,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,fully_vaccinated,0,0,22912,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,partially_vaccinated,0,0,21224,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,not_vaccinated,0,3,1162769,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,40 - 49,unknown,0,4,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,fully_vaccinated,0,0,36522,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,partially_vaccinated,0,0,34789,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,not_vaccinated,3,8,1234232,0.24,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,50 - 59,unknown,0,10,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,fully_vaccinated,0,0,38095,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,partially_vaccinated,0,0,39108,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,not_vaccinated,6,32,895074,0.67,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,60 - 69,unknown,3,41,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,fully_vaccinated,0,1,116837,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,partially_vaccinated,0,5,93448,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,not_vaccinated,11,67,529628,2.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,70 - 79,unknown,12,87,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,fully_vaccinated,3,6,161586,1.86,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,partially_vaccinated,3,43,90587,3.31,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,not_vaccinated,18,168,207725,8.67,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,80+,unknown,16,277,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202110,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,fully_vaccinated,0,0,27,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,partially_vaccinated,0,0,19,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,not_vaccinated,0,0,880541,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,fully_vaccinated,0,0,1840,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,partially_vaccinated,0,0,1311,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,not_vaccinated,0,0,850224,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,10 - 19,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,fully_vaccinated,0,0,13410,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,partially_vaccinated,0,0,10025,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,not_vaccinated,0,0,1019182,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,fully_vaccinated,0,0,21023,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,partially_vaccinated,0,0,15375,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,not_vaccinated,0,0,1211842,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,fully_vaccinated,0,0,28809,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,partially_vaccinated,0,0,20921,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,not_vaccinated,0,3,1157175,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,40 - 49,unknown,1,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,fully_vaccinated,0,0,46260,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,partially_vaccinated,0,0,34580,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,not_vaccinated,2,10,1224703,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,50 - 59,unknown,0,10,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,fully_vaccinated,0,0,46962,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,partially_vaccinated,0,0,44819,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,not_vaccinated,4,36,880496,0.45,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,60 - 69,unknown,6,47,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,fully_vaccinated,0,1,134147,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,partially_vaccinated,0,5,101607,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,not_vaccinated,7,74,504159,1.39,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,70 - 79,unknown,8,95,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,fully_vaccinated,1,7,185705,0.54,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,partially_vaccinated,6,49,82599,7.26,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,not_vaccinated,9,177,191594,4.7,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,80+,unknown,18,295,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202111,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,fully_vaccinated,0,0,29,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,partially_vaccinated,0,0,20,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,not_vaccinated,0,0,880538,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,fully_vaccinated,0,0,2094,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,partially_vaccinated,0,0,1469,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,not_vaccinated,0,0,849812,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,10 - 19,unknown,1,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,fully_vaccinated,0,0,15712,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,partially_vaccinated,0,0,11046,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,not_vaccinated,0,0,1015859,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,fully_vaccinated,0,0,24655,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,partially_vaccinated,0,0,16777,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,not_vaccinated,0,0,1206808,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,fully_vaccinated,0,0,33741,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,partially_vaccinated,0,0,23287,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,not_vaccinated,0,3,1149877,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,fully_vaccinated,0,0,54292,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,partially_vaccinated,0,0,40046,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,not_vaccinated,2,12,1211205,0.17,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,50 - 59,unknown,1,11,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,fully_vaccinated,0,0,56041,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,partially_vaccinated,0,0,58413,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,not_vaccinated,4,40,857823,0.47,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,60 - 69,unknown,4,51,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,fully_vaccinated,1,2,154617,0.65,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,partially_vaccinated,2,7,121122,1.65,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,not_vaccinated,8,82,464174,1.72,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,70 - 79,unknown,4,99,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,fully_vaccinated,1,8,206437,0.48,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,partially_vaccinated,2,51,83309,2.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,not_vaccinated,16,193,170152,9.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,80+,unknown,14,309,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202112,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,fully_vaccinated,0,0,31,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,partially_vaccinated,0,0,22,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,not_vaccinated,0,0,880534,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,fully_vaccinated,0,0,2313,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,partially_vaccinated,0,0,1682,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,not_vaccinated,0,0,849380,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,fully_vaccinated,0,0,17745,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,partially_vaccinated,0,0,11940,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,not_vaccinated,0,0,1012932,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,fully_vaccinated,0,0,27720,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,partially_vaccinated,0,0,18360,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,not_vaccinated,0,0,1202160,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,fully_vaccinated,0,0,37624,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,partially_vaccinated,0,0,26221,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,not_vaccinated,0,3,1143060,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,fully_vaccinated,0,0,60655,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,partially_vaccinated,0,0,46207,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,not_vaccinated,4,16,1198681,0.33,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,50 - 59,unknown,0,11,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,fully_vaccinated,0,0,63972,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,partially_vaccinated,0,0,76036,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,not_vaccinated,7,47,832269,0.84,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,60 - 69,unknown,4,55,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,fully_vaccinated,0,2,177929,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,partially_vaccinated,1,8,136413,0.73,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,not_vaccinated,6,88,425571,1.41,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,70 - 79,unknown,9,108,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,fully_vaccinated,1,9,226243,0.44,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,partially_vaccinated,3,54,81254,3.69,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,not_vaccinated,24,217,152401,15.75,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,80+,unknown,12,321,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202113,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,fully_vaccinated,0,0,33,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,partially_vaccinated,0,0,28,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,not_vaccinated,0,0,880526,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,fully_vaccinated,0,0,2677,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,partially_vaccinated,0,0,1648,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,not_vaccinated,0,0,849050,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,fully_vaccinated,0,0,20660,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,partially_vaccinated,0,0,11990,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,not_vaccinated,0,0,1009967,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,fully_vaccinated,0,0,32036,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,partially_vaccinated,0,0,18457,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,not_vaccinated,0,0,1197747,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,fully_vaccinated,0,0,43302,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,partially_vaccinated,0,0,26856,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,not_vaccinated,0,3,1136747,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,50 - 59,fully_vaccinated,0,0,70087,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,50 - 59,partially_vaccinated,0,0,48513,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,50 - 59,not_vaccinated,2,18,1186943,0.17,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,50 - 59,unknown,1,12,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,60 - 69,fully_vaccinated,0,0,76006,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,60 - 69,partially_vaccinated,1,1,101410,0.99,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,60 - 69,not_vaccinated,5,52,794861,0.63,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,60 - 69,unknown,2,57,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,70 - 79,fully_vaccinated,0,2,207592,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,70 - 79,partially_vaccinated,1,9,153190,0.65,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,70 - 79,not_vaccinated,13,101,379131,3.43,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,70 - 79,unknown,10,118,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202114,80+,fully_vaccinated,2,11,249553,0.8,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
